,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
AVP,-0.00091342634,-0.002195106,-0.0013761553,0.39414644,-0.0058202385,0.14103237,-0.0074867513,-0.003928487,0.36778557,-0.004890913,-0.0027487054,-0.003569166,-0.0013856097,0.006143961,-0.002726836,0.009951789
AXDND1,-0.00091342634,-0.002195106,-0.0013761553,0.39414644,-0.0058202385,0.14103237,-0.0074867513,-0.003928487,0.36778557,-0.004890913,-0.0027487054,-0.003569166,-0.0013856097,0.006143961,-0.002726836,0.009951789
AXIN1,-0.00091342634,-0.002195106,-0.0013761553,0.39414644,-0.0058202385,0.14103237,-0.0074867513,-0.003928487,0.36778557,-0.004890913,-0.0027487054,-0.003569166,-0.0013856097,0.006143961,-0.002726836,0.009951789
AXL,-0.00091342634,-0.002195106,-0.0013761553,0.39414644,-0.0058202385,0.14103237,-0.0074867513,-0.003928487,0.36778557,-0.004890913,-0.0027487054,-0.003569166,-0.0013856097,0.006143961,-0.002726836,0.009951789
B3GLCT,-0.00091342634,-0.002195106,-0.0013761553,0.39414644,-0.0058202385,0.14103237,-0.0074867513,-0.003928487,0.36778557,-0.004890913,-0.0027487054,-0.003569166,-0.0013856097,0.006143961,-0.002726836,0.009951789
B4GALNT3,-0.00091342634,-0.002195106,-0.0013761553,0.39414644,-0.0058202385,0.14103237,-0.0074867513,-0.003928487,0.36778557,-0.004890913,-0.0027487054,-0.003569166,-0.0013856097,0.006143961,-0.002726836,0.009951789
B4GALNT4,-0.00091342634,-0.002195106,-0.0013761553,0.39414644,-0.0058202385,0.14103237,-0.0074867513,-0.003928487,0.36778557,-0.004890913,-0.0027487054,-0.003569166,-0.0013856097,0.006143961,-0.002726836,0.009951789
BAIAP3,-0.00091342634,-0.002195106,-0.0013761553,0.39414644,-0.0058202385,0.14103237,-0.0074867513,-0.003928487,0.36778557,-0.004890913,-0.0027487054,-0.003569166,-0.0013856097,0.006143961,-0.002726836,0.009951789
BAMBI,-0.00091342634,-0.002195106,-0.0013761553,0.39414644,-0.0058202385,0.14103237,-0.0074867513,-0.003928487,0.36778557,-0.004890913,-0.0027487054,-0.003569166,-0.0013856097,0.006143961,-0.002726836,0.009951789
BATF,-0.0009341845,-0.002174763,-0.0013936922,0.3961415,-0.005830929,0.14246894,-0.007491046,-0.0039189057,0.36916825,-0.004905273,-0.0027623298,-0.0035713061,-0.0013775887,0.0051978976,-0.0027468887,0.008317189
BAZ1B,-0.0006299046,-0.00086990505,-0.0021812813,0.38032544,-0.0053263893,0.19931287,-0.007627409,-0.004911868,0.33531487,-0.0053343954,-0.0012606112,-0.004592328,-0.0023549108,-0.0008438031,-0.0013815283,0.040636156
BCAS4,-0.00091342634,-0.002195106,-0.0013761553,0.39414644,-0.0058202385,0.14103237,-0.0074867513,-0.003928487,0.36778557,-0.004890913,-0.0027487054,-0.003569166,-0.0013856097,0.006143961,-0.002726836,0.009951789
BCKDHB,-0.00091342634,-0.002195106,-0.0013761553,0.39414644,-0.0058202385,0.14103237,-0.0074867513,-0.003928487,0.36778557,-0.004890913,-0.0027487054,-0.003569166,-0.0013856097,0.006143961,-0.002726836,0.009951789
BCL2L13,-0.00091342634,-0.002195106,-0.0013761553,0.39414644,-0.0058202385,0.14103237,-0.0074867513,-0.003928487,0.36778557,-0.004890913,-0.0027487054,-0.003569166,-0.0013856097,0.006143961,-0.002726836,0.009951789
BCL6B,-0.00091342634,-0.002195106,-0.0013761553,0.39414644,-0.0058202385,0.14103237,-0.0074867513,-0.003928487,0.36778557,-0.004890913,-0.0027487054,-0.003569166,-0.0013856097,0.006143961,-0.002726836,0.009951789
